\  ****************** Hyper photometry ******************
\ Survey code: 15
\ Detection threshold: 6.0 sigma
\ Convert from MJy/sr: None
\ Convert from Jy/beam: None
\ Convert to mJy: True
\ Estimated r.m.s. to identify sources: 0.00038 mJy
\  ******************************************************
\ MAP_ID = Map identifier
\ HYPER_ID = Source identifier
\ FLUX_PEAK = Peak flux (mJy/beam)
\ FLUX = Integrated flux density (mJy)
\ FLUX_ERR = Flux density uncertainty (mJy)
\ RESIDUALS = Mean background level (mJy)
\ POLYN = Polynomial background order
\ NMSE = Normalized Mean Squared Error of fit: scale-independent metric of
\ model-data agreement
\ CHI2_RED = Reduced chi-squared of Gaussian + background fit (valid only if
\ residuals are Gaussian-distributed with constant variance)
\ BIC = Bayesian Information Criterion: model selection metric that penalizes
\ overfitting; lower BIC indicates better trade-off between goodness of fit and
\ model complexity
\ FWHM_1 = First axis FWHM (arcsec)
\ FWHM_2 = Second axis FWHM (arcsec)
\ PA = Position angle (deg East of North)
\ STATUS = Fit status flag: 1 = fit succeeded, 0 = fit failed
\ GLON = Galactic longitude (deg)
\ GLAT = Galactic latitude (deg)
\ RA = Right Ascension (deg, J2000)
\ DEC = Declination (deg, J2000)
\ DEBLEND = Deblending flag
\ CLUSTER = Cluster flag
|           MAP_ID|HYPER_ID| FLUX_PEAK|  FLUX|FLUX_ERR|RESIDUALS|POLYN|  NMSE|CHI2_RED|        BIC|FWHM_1|FWHM_2|    PA|STATUS|     GLON|    GLAT|       RA|      DEC|DEBLEND|CLUSTER|
|             char|    long|    double|double|  double|   double| long|double|  double|     double|double|double|double|  long|   double|  double|   double|   double|   long|   long|
|                 |        |mJy / beam|   mJy|     mJy|      mJy|     |      |        |           |arcsec|arcsec|   deg|      |      deg|     deg|      deg|      deg|       |       |
|             null|    null|      null|  null|    null|     null| null|  null|    null|       null|  null|  null|  null|  null|     null|    null|     null|     null|   null|   null|
 G343.1261-00.0623       88    0.00005  0.633    0.022   0.00000     2  0.702    0.000  -342399.67  0.049  0.071   57.1      1 343.12634 -0.06236 254.57079 -42.86875       1       6 
 G343.1261-00.0623       89    0.00003  0.591    0.019   0.00000     2  0.702    0.000  -342399.67  0.060  0.071   45.5      1 343.12634 -0.06234 254.57078 -42.86874       1       6 
 G343.1261-00.0623       90    0.00003  0.403    0.014   0.00000     2  0.702    0.000  -342399.67  0.054  0.071   79.6      1 343.12634 -0.06232 254.57075 -42.86873       1       6 
 G343.1261-00.0623       91    0.00002  0.152    0.009   0.00000     2  0.702    0.000  -342399.67  0.039  0.071  -30.0      1 343.12636 -0.06232 254.57077 -42.86871       1       6 
 G343.1261-00.0623       92    0.00003  0.442    0.016   0.00000     2  0.702    0.000  -342399.67  0.071  0.070  -89.7      1 343.12635 -0.06229 254.57073 -42.86870       1       6 
 G343.1261-00.0623       93    0.00002  0.226    0.013   0.00000     2  0.948    0.000  -602761.73  0.044  0.071    7.3      1 343.12644 -0.06243 254.57096 -42.86871       1      10 
 G343.1261-00.0623       94    0.00003  0.612    0.016   0.00000     2  0.948    0.000  -602761.73  0.071  0.071  -89.9      1 343.12646 -0.06242 254.57096 -42.86869       1      10 
 G343.1261-00.0623       95    0.00002  0.460    0.016   0.00000     2  0.948    0.000  -602761.73  0.071  0.071  -90.0      1 343.12650 -0.06243 254.57101 -42.86867       1      10 
 G343.1261-00.0623       96    0.00002  0.197    0.011   0.00000     2  0.948    0.000  -602761.73  0.055  0.071  -90.0      1 343.12648 -0.06240 254.57096 -42.86867       1      10 
 G343.1261-00.0623       97    0.00002  0.288    0.010   0.00000     2  0.948    0.000  -602761.73  0.059  0.071    3.0      1 343.12646 -0.06237 254.57091 -42.86866       1      10 
 G343.1261-00.0623       98    0.00002  0.249    0.011   0.00000     2  0.948    0.000  -602761.73  0.042  0.071   67.9      1 343.12647 -0.06235 254.57090 -42.86865       1      10 
 G343.1261-00.0623       99    0.00002  0.355    0.012   0.00000     2  0.948    0.000  -602761.73  0.071  0.071   89.9      1 343.12647 -0.06234 254.57088 -42.86863       1      10 
 G343.1261-00.0623      100    0.00002  0.367    0.013   0.00000     2  0.948    0.000  -602761.73  0.071  0.071  -84.5      1 343.12646 -0.06232 254.57085 -42.86863       1      10 
 G343.1261-00.0623      101    0.00003  0.593    0.017   0.00000     2  0.948    0.000  -602761.73  0.071  0.071  -90.0      1 343.12650 -0.06232 254.57089 -42.86860       1      10 
 G343.1261-00.0623      102    0.00002  0.306    0.011   0.00000     2  0.948    0.000  -602761.73  0.071  0.071   90.0      1 343.12653 -0.06233 254.57093 -42.86858       1      10 
 G343.1261-00.0623      103    0.00001  0.019    0.002   0.00000     2  0.884    0.000  -134873.79  0.030  0.022  -53.2      1 343.12666 -0.06269 254.57142 -42.86870       1       3 
 G343.1261-00.0623      104    0.00004  0.959    0.033   0.00000     2  0.884    0.000  -134873.79  0.071  0.071   89.9      1 343.12668 -0.06268 254.57142 -42.86868       1       3 
 G343.1261-00.0623      105    0.00001  0.053    0.007   0.00000     2  0.884    0.000  -134873.79  0.071  0.024  -14.2      1 343.12668 -0.06265 254.57139 -42.86866       1       3 
 G343.1261-00.0623      106    0.00036  4.257    0.160   0.00000     2  0.569    0.000 -1551580.07  0.061  0.052   13.2      1 343.12653 -0.06251 254.57111 -42.86870       1      23 
 G343.1261-00.0623      107    0.00004  1.349    0.031   0.00000     2  0.569    0.000 -1551580.07  0.071  0.071  -89.8      1 343.12655 -0.06250 254.57113 -42.86867       1      23 
 G343.1261-00.0623      108    0.00003  0.580    0.016   0.00000     2  0.569    0.000 -1551580.07  0.060  0.071  -14.7      1 343.12652 -0.06247 254.57106 -42.86867       1      23 
 G343.1261-00.0623      109    0.00005  1.199    0.033   0.00000     2  0.569    0.000 -1551580.07  0.071  0.071  -90.0      1 343.12654 -0.06248 254.57109 -42.86866       1      23 
 G343.1261-00.0623      110    0.00003  0.518    0.017   0.00000     2  0.569    0.000 -1551580.07  0.071  0.059   11.0      1 343.12656 -0.06246 254.57108 -42.86864       1      23 
 G343.1261-00.0623      111    0.00003  0.818    0.018   0.00000     2  0.569    0.000 -1551580.07  0.071  0.071  -87.1      1 343.12658 -0.06249 254.57114 -42.86864       1      23 
 G343.1261-00.0623      112    0.00003  0.440    0.020   0.00000     2  0.569    0.000 -1551580.07  0.071  0.071   62.5      1 343.12657 -0.06246 254.57110 -42.86863       1      23 
 G343.1261-00.0623      113    0.00003  1.033    0.025   0.00000     2  0.569    0.000 -1551580.07  0.071  0.071   87.9      1 343.12663 -0.06252 254.57122 -42.86862       1      23 
 G343.1261-00.0623      114    0.00003  0.919    0.025   0.00000     2  0.569    0.000 -1551580.07  0.071  0.071   58.9      1 343.12659 -0.06245 254.57110 -42.86861       1      23 
 G343.1261-00.0623      115    0.00005  1.176    0.030   0.00000     2  0.569    0.000 -1551580.07  0.071  0.071    8.7      1 343.12664 -0.06250 254.57119 -42.86861       1      23 
 G343.1261-00.0623      116    0.00004  0.847    0.027   0.00000     2  0.569    0.000 -1551580.07  0.061  0.071  -49.6      1 343.12665 -0.06250 254.57121 -42.86859       1      23 
 G343.1261-00.0623      117    0.00005  1.838    0.046   0.00000     2  0.569    0.000 -1551580.07  0.071  0.071   61.0      1 343.12661 -0.06243 254.57110 -42.86858       1      23 
 G343.1261-00.0623      118    0.00004  1.219    0.028   0.00000     2  0.569    0.000 -1551580.07  0.071  0.071  -90.0      1 343.12665 -0.06247 254.57117 -42.86858       1      23 
 G343.1261-00.0623      119    0.00007  1.702    0.049   0.00000     2  0.569    0.000 -1551580.07  0.071  0.071  -89.7      1 343.12668 -0.06249 254.57122 -42.86856       1      23 
 G343.1261-00.0623      120    0.00007  1.852    0.056   0.00000     2  0.569    0.000 -1551580.07  0.071  0.071   89.7      1 343.12664 -0.06242 254.57111 -42.86856       1      23 
 G343.1261-00.0623      121    0.00007  2.047    0.046   0.00000     2  0.569    0.000 -1551580.07  0.071  0.071   89.8      1 343.12667 -0.06246 254.57119 -42.86855       1      23 
 G343.1261-00.0623      122    0.00006  1.598    0.039   0.00000     2  0.569    0.000 -1551580.07  0.071  0.071  -88.1      1 343.12666 -0.06244 254.57115 -42.86855       1      23 
 G343.1261-00.0623      123    0.00003  0.443    0.024   0.00000     2  0.569    0.000 -1551580.07  0.071  0.071   57.1      1 343.12673 -0.06252 254.57130 -42.86855       1      23 
 G343.1261-00.0623      124    0.00004  0.900    0.031   0.00000     2  0.569    0.000 -1551580.07  0.071  0.071  -89.7      1 343.12672 -0.06250 254.57126 -42.86854       1      23 
 G343.1261-00.0623      125    0.00004  0.438    0.019   0.00000     2  0.569    0.000 -1551580.07  0.061  0.039  -11.4      1 343.12665 -0.06242 254.57112 -42.86854       1      23 
 G343.1261-00.0623      126    0.00004  1.299    0.035   0.00000     2  0.569    0.000 -1551580.07  0.071  0.071   90.0      1 343.12674 -0.06248 254.57126 -42.86851       1      23 
 G343.1261-00.0623      127    0.00003  0.523    0.021   0.00000     2  0.569    0.000 -1551580.07  0.071  0.071  -62.3      1 343.12673 -0.06245 254.57122 -42.86850       1      23 
 G343.1261-00.0623      128    0.00003  0.673    0.023   0.00000     2  0.569    0.000 -1551580.07  0.071  0.071  -89.8      1 343.12675 -0.06244 254.57122 -42.86848       1      23 
 G343.1261-00.0623      129    0.00003  0.285    0.014   0.00000     0  0.948    0.000  -332067.04  0.071  0.071  -90.0      1 343.12701 -0.06307 254.57212 -42.86867       1       2 
 G343.1261-00.0623      130    0.00003  0.323    0.015   0.00000     0  0.948    0.000  -332067.04  0.071  0.045   62.9      1 343.12700 -0.06304 254.57208 -42.86866       1       2 
 G343.1261-00.0623      131    0.00007  3.261    0.084   0.00000     1  0.984    0.093  -222006.10  0.071  0.071  -89.9      1 343.12682 -0.06283 254.57170 -42.86867       1      21 
 G343.1261-00.0623      132    0.00003  0.250    0.013   0.00000     1  0.984    0.093  -222006.10  0.051  0.070  -44.7      1 343.12679 -0.06278 254.57162 -42.86866       1      21 
 G343.1261-00.0623      133    0.00002  0.450    0.014   0.00000     1  0.984    0.093  -222006.10  0.071  0.071  -84.7      1 343.12677 -0.06275 254.57157 -42.86865       1      21 
 G343.1261-00.0623      134    0.00003  0.544    0.024   0.00000     1  0.984    0.093  -222006.10  0.071  0.071  -89.7      1 343.12675 -0.06272 254.57152 -42.86865       1      21 
 G343.1261-00.0623      135    0.00003  0.396    0.014   0.00000     1  0.984    0.093  -222006.10  0.071  0.071   52.4      1 343.12681 -0.06278 254.57165 -42.86864       1      21 
 G343.1261-00.0623      136    0.00006  1.376    0.035   0.00000     1  0.984    0.093  -222006.10  0.064  0.071  -77.0      1 343.12683 -0.06281 254.57169 -42.86864       1      21 
 G343.1261-00.0623      137    0.00002  0.096    0.010   0.00000     1  0.984    0.093  -222006.10  0.053  0.036  -35.4      1 343.12677 -0.06273 254.57155 -42.86864       1      21 
 G343.1261-00.0623      138    0.00005  1.202    0.040   0.00000     1  0.984    0.093  -222006.10  0.071  0.071  -89.9      1 343.12674 -0.06268 254.57148 -42.86863       1      21 
 G343.1261-00.0623      139    0.00004  0.884    0.021   0.00000     1  0.984    0.093  -222006.10  0.071  0.071  -89.6      1 343.12681 -0.06275 254.57161 -42.86862       1      21 
 G343.1261-00.0623      140    0.00013  3.780    0.092   0.00000     1  0.984    0.093  -222006.10  0.071  0.071   79.8      1 343.12687 -0.06282 254.57173 -42.86862       1      21 
 G343.1261-00.0623      141    0.00003  0.498    0.018   0.00000     1  0.984    0.093  -222006.10  0.071  0.045  -34.5      1 343.12683 -0.06277 254.57165 -42.86862       1      21 
 G343.1261-00.0623      142    0.00005  0.559    0.025   0.00000     1  0.984    0.093  -222006.10  0.068  0.051   40.8      1 343.12679 -0.06271 254.57156 -42.86862       1      21 
 G343.1261-00.0623      143    0.00008  1.033    0.039   0.00000     1  0.984    0.093  -222006.10  0.070  0.041  -68.6      1 343.12687 -0.06280 254.57171 -42.86861       1      21 
 G343.1261-00.0623      144    0.00014  4.004    0.098   0.00000     1  0.984    0.093  -222006.10  0.071  0.071  -80.2      1 343.12686 -0.06279 254.57169 -42.86861       1      21 
 G343.1261-00.0623      145    0.00002  0.645    0.043   0.00000     1  0.984    0.093  -222006.10  0.071  0.071   89.2      1 343.12690 -0.06282 254.57176 -42.86860       1      21 
 G343.1261-00.0623      146    0.00002  0.178    0.017   0.00000     1  0.984    0.093  -222006.10  0.069  0.071   68.1      1 343.12681 -0.06271 254.57157 -42.86860       1      21 
 G343.1261-00.0623      147    0.00010  2.771    0.073   0.00000     1  0.984    0.093  -222006.10  0.071  0.071  -56.3      1 343.12685 -0.06276 254.57166 -42.86860       1      21 
 G343.1261-00.0623      148    0.00003  0.413    0.031   0.00000     1  0.984    0.093  -222006.10  0.071  0.071  -80.5      1 343.12689 -0.06279 254.57172 -42.86859       1      21 
 G343.1261-00.0623      149    0.00004  0.785    0.030   0.00000     1  0.984    0.093  -222006.10  0.071  0.071   90.0      1 343.12683 -0.06271 254.57158 -42.86858       1      21 
 G343.1261-00.0623      150    0.00004  0.838    0.026   0.00000     1  0.984    0.093  -222006.10  0.071  0.047   84.7      1 343.12685 -0.06273 254.57162 -42.86857       1      21 
 G343.1261-00.0623      151    0.00007  1.729    0.046   0.00000     1  0.984    0.093  -222006.10  0.069  0.071   81.3      1 343.12687 -0.06274 254.57164 -42.86857       1      21 
 G343.1261-00.0623      152    0.00003  0.389    0.016   0.00000     2  0.625    0.000  -149347.20  0.071  0.066  -83.5      1 343.12640 -0.06218 254.57065 -42.86859       1       3 
 G343.1261-00.0623      153    0.00002  0.198    0.012   0.00000     2  0.625    0.000  -149347.20  0.071  0.040   -9.8      1 343.12637 -0.06214 254.57059 -42.86859       1       3 
 G343.1261-00.0623      154    0.00003  0.499    0.016   0.00000     2  0.625    0.000  -149347.20  0.071  0.071   89.2      1 343.12639 -0.06214 254.57060 -42.86857       1       3 
 G343.1261-00.0623      155    0.00004  1.029    0.024   0.00000     1  0.916    0.000  -258932.33  0.071  0.071  -61.1      1 343.12687 -0.06268 254.57159 -42.86853       1       8 
 G343.1261-00.0623      156    0.00003  0.278    0.014   0.00000     1  0.916    0.000  -258932.33  0.071  0.048   21.4      1 343.12684 -0.06264 254.57152 -42.86853       1       8 
 G343.1261-00.0623      157    0.00004  0.678    0.022   0.00000     1  0.916    0.000  -258932.33  0.071  0.052   40.2      1 343.12686 -0.06265 254.57155 -42.86853       1       8 
 G343.1261-00.0623      158    0.00004  0.982    0.025   0.00000     1  0.916    0.000  -258932.33  0.071  0.071   53.9      1 343.12690 -0.06271 254.57164 -42.86852       1       8 
 G343.1261-00.0623      159    0.00002  0.148    0.011   0.00000     1  0.916    0.000  -258932.33  0.039  0.071   25.7      1 343.12687 -0.06266 254.57157 -42.86852       1       8 
 G343.1261-00.0623      160    0.00003  0.696    0.018   0.00000     1  0.916    0.000  -258932.33  0.071  0.071  -21.2      1 343.12685 -0.06263 254.57151 -42.86852       1       8 
 G343.1261-00.0623      161    0.00003  0.567    0.021   0.00000     1  0.916    0.000  -258932.33  0.071  0.071   18.1      1 343.12689 -0.06265 254.57157 -42.86850       1       8 
 G343.1261-00.0623      162    0.00004  0.913    0.023   0.00000     1  0.916    0.000  -258932.33  0.071  0.071  -89.3      1 343.12691 -0.06267 254.57161 -42.86850       1       8 
 G343.1261-00.0623      163    0.00003  0.256    0.015   0.00000     2  0.641    0.000  -209172.05  0.051  0.071  -90.0      1 343.12716 -0.06296 254.57213 -42.86848       1       5 
 G343.1261-00.0623      164    0.00002  0.337    0.015   0.00000     2  0.641    0.000  -209172.05  0.066  0.071   20.2      1 343.12719 -0.06300 254.57220 -42.86848       1       5 
 G343.1261-00.0623      165    0.00003  0.390    0.016   0.00000     2  0.641    0.000  -209172.05  0.071  0.058   36.2      1 343.12718 -0.06298 254.57217 -42.86848       1       5 
 G343.1261-00.0623      166    0.00003  0.232    0.014   0.00000     2  0.641    0.000  -209172.05  0.071  0.037   28.7      1 343.12718 -0.06296 254.57215 -42.86847       1       5 
 G343.1261-00.0623      167    0.00002  0.213    0.009   0.00000     2  0.641    0.000  -209172.05  0.071  0.041  -26.9      1 343.12720 -0.06298 254.57219 -42.86846       1       5 
 G343.1261-00.0623      168    0.00003  0.627    0.017   0.00000     2  0.627    0.000  -217600.77  0.071  0.071  -43.3      1 343.12731 -0.06096 254.57012 -42.86713       1       4 
 G343.1261-00.0623      169    0.00002  0.384    0.013   0.00000     2  0.627    0.000  -217600.77  0.071  0.051    6.9      1 343.12732 -0.06096 254.57013 -42.86711       1       4 
 G343.1261-00.0623      170    0.00003  0.746    0.019   0.00000     2  0.627    0.000  -217600.77  0.071  0.071   -0.8      1 343.12733 -0.06094 254.57012 -42.86709       1       4 
 G343.1261-00.0623      171    0.00003  0.193    0.011   0.00000     2  0.627    0.000  -217600.77  0.029  0.071  -37.8      1 343.12735 -0.06092 254.57011 -42.86706       1       4 
